PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0127_02,Mars,False,B/105/S,55 Cancri e,34.1,False,260,804,933,1279,904,Kai Vega,False
0128_01,Europa,True,G/23/P,55 Cancri e,10.5,False,0,0,0,0,0,Mila Benson,False
0128_02,Earth,False,G/46/P,TRAPPIST-1e,22.6,False,853,1387,1303,592,713,Lara Xel'Naga,False
0129_01,Earth,False,A/77/P,TRAPPIST-1e,30.8,False,127,735,720,1138,1232,Aria Lin,False
0129_02,Mars,False,B/130/S,TRAPPIST-1e,28.4,False,525,520,551,236,1304,Jordan Benson,False
0130_01,Europa,False,C/184/P,TRAPPIST-1e,21.8,False,1258,493,3,665,441,Kai Vega,False
0130_02,Europa,True,E/164/S,55 Cancri e,23.8,False,0,0,0,0,0,Jordan Benson,True
0131_01,Earth,True,B/123/S,TRAPPIST-1e,31.0,True,0,0,0,0,0,Leo Stark,True
0131_02,Europa,True,C/78/P,TRAPPIST-1e,34.2,False,0,0,0,0,0,Ethan Zhao,True
0132_01,Europa,True,C/41/S,PSO J318.5-22,37.5,False,0,0,0,0,0,Ethan Zhao,True
0132_02,Europa,True,C/95/P,TRAPPIST-1e,33.4,False,0,0,0,0,0,Ilya Komarov,True
0133_01,Europa,False,C/107/S,PSO J318.5-22,41.5,False,40,933,33,1040,1176,Aria Lin,False
0133_02,Europa,True,G/153/P,55 Cancri e,29.3,False,0,0,0,0,0,Ethan Zhao,True
0134_01,Mars,True,G/141/P,55 Cancri e,46.1,False,0,0,0,0,0,Lara Xel'Naga,True
0134_02,Mars,False,F/53/S,TRAPPIST-1e,27.8,False,341,26,1310,645,730,Ilya Komarov,False
0135_01,Mars,True,D/117/P,55 Cancri e,44.2,False,0,0,0,0,0,Kai Vega,True
0135_02,Mars,True,A/191/P,55 Cancri e,43.7,False,0,0,0,0,0,Leo Stark,True
0136_01,Earth,False,A/18/S,TRAPPIST-1e,18.0,False,1424,921,980,1499,701,Lara Xel'Naga,False
0136_02,Europa,False,F/166/S,TRAPPIST-1e,33.1,False,633,129,1019,1386,818,Leo Stark,False
0137_01,Mars,False,F/170/P,PSO J318.5-22,29.5,False,28,148,1319,10,675,Jordan Benson,True
0137_02,Mars,False,B/187/P,TRAPPIST-1e,25.8,False,1136,186,806,743,1250,Kai Vega,False
0138_01,Europa,False,E/98/P,TRAPPIST-1e,26.7,False,663,757,405,68,1335,Lara Xel'Naga,True
0138_02,Europa,False,A/170/S,PSO J318.5-22,33.6,False,1312,750,1171,1490,1267,Mila Benson,True
0139_01,Earth,True,A/115/P,TRAPPIST-1e,27.9,False,0,0,0,0,0,Leo Stark,True
0139_02,Mars,True,G/199/P,TRAPPIST-1e,21.4,False,0,0,0,0,0,Kai Vega,True
0140_01,Europa,False,E/154/S,TRAPPIST-1e,11.1,False,153,1473,72,712,295,Lara Xel'Naga,False
0140_02,Mars,True,C/71/P,55 Cancri e,37.9,False,0,0,0,0,0,Ethan Zhao,False
0141_01,Europa,False,E/127/P,TRAPPIST-1e,27.7,False,938,41,24,1062,130,Aria Lin,False
0141_02,Mars,False,D/105/P,TRAPPIST-1e,45.7,False,1252,107,171,1458,101,Priya Kaur,False
0142_01,Earth,False,F/37/S,TRAPPIST-1e,10.4,False,1067,816,956,1040,329,Leo Stark,False
0142_02,Earth,False,C/53/S,PSO J318.5-22,39.4,False,11,1341,215,338,660,Ilya Komarov,False
0143_01,Earth,False,G/49/P,TRAPPIST-1e,36.0,False,975,709,1223,465,1112,Hiro Tanaka,False
0143_02,Earth,True,G/151/P,55 Cancri e,37.3,False,0,0,0,0,0,Nova Stark,True
0144_01,Earth,True,B/190/P,PSO J318.5-22,41.5,False,0,0,0,0,0,Ilya Komarov,False
0144_02,Europa,False,B/102/P,55 Cancri e,38.3,False,488,46,1311,777,1039,Kai Vega,False
0145_01,Mars,False,C/67/S,55 Cancri e,36.2,False,334,628,136,882,687,Ilya Komarov,True
0145_02,Europa,False,G/82/P,TRAPPIST-1e,29.3,False,826,726,593,1246,989,Mila Benson,False
0146_01,Earth,False,A/67/S,TRAPPIST-1e,27.3,False,1466,614,1296,1182,1175,Nova Stark,True
0146_02,Mars,False,D/141/S,TRAPPIST-1e,21.4,False,994,619,187,1121,130,Ilya Komarov,False
0147_01,Europa,False,D/44/S,TRAPPIST-1e,17.6,False,182,982,363,38,496,Priya Kaur,False
0147_02,Mars,False,A/135/P,TRAPPIST-1e,40.8,False,1372,981,920,1420,721,Aria Lin,True
0148_01,Earth,False,G/162/P,TRAPPIST-1e,1.5,False,1131,893,1473,310,738,Mila Benson,True
0148_02,Mars,False,E/164/S,PSO J318.5-22,35.3,False,1193,545,413,250,758,Mila Benson,False
0149_01,Mars,True,E/185/S,55 Cancri e,23.6,False,0,0,0,0,0,Mila Benson,True
0149_02,Europa,False,G/46/P,TRAPPIST-1e,16.1,False,1062,813,28,957,476,Remy Vivaldi,True
0150_01,Mars,True,C/69/S,TRAPPIST-1e,27.8,False,0,0,0,0,0,Leo Stark,True
0150_02,Earth,False,B/77/P,PSO J318.5-22,22.4,False,271,1463,1262,376,265,Aria Lin,False
0151_01,Earth,False,D/142/S,TRAPPIST-1e,25.3,False,339,388,576,2,1452,Ethan Zhao,True
0151_02,Mars,False,F/85/P,55 Cancri e,21.4,False,1165,375,323,145,292,Remy Vivaldi,True
0152_01,Europa,False,D/70/P,TRAPPIST-1e,27.7,False,816,1367,963,1163,186,Kai Vega,False
0152_02,Mars,False,B/81/P,TRAPPIST-1e,30.3,False,60,938,1403,709,806,Ethan Zhao,False
0153_01,Earth,True,E/62/S,PSO J318.5-22,51.1,False,0,0,0,0,0,Nova Stark,True
0153_02,Europa,True,F/186/P,55 Cancri e,21.4,False,0,0,0,0,0,Nova Stark,True
0154_01,Mars,True,A/88/S,PSO J318.5-22,39.7,False,0,0,0,0,0,Aria Lin,True
0154_02,Mars,False,C/142/S,55 Cancri e,44.2,False,1389,1353,1130,225,824,Hiro Tanaka,False
0155_01,Earth,False,C/64/P,TRAPPIST-1e,21.8,False,258,53,1070,726,688,Leo Stark,False
0155_02,Europa,True,D/82/S,TRAPPIST-1e,22.4,False,0,0,0,0,0,Kai Vega,True
0156_01,Europa,True,B/23/P,55 Cancri e,53.0,False,0,0,0,0,0,Priya Kaur,True
0156_02,Earth,True,C/142/P,55 Cancri e,32.7,False,0,0,0,0,0,Nova Stark,False
0157_01,Earth,True,D/200/P,PSO J318.5-22,11.0,False,0,0,0,0,0,Remy Vivaldi,True
0157_02,Earth,False,B/36/S,TRAPPIST-1e,29.8,False,418,689,849,61,1168,Lara Xel'Naga,True
0158_01,Mars,True,C/124/P,TRAPPIST-1e,31.4,False,0,0,0,0,0,Remy Vivaldi,True
0158_02,Mars,False,B/118/P,TRAPPIST-1e,24.2,False,780,1143,892,1112,328,Leo Stark,False
0159_01,Europa,False,G/85/S,TRAPPIST-1e,5.5,False,634,987,1218,920,737,Aria Lin,False
0159_02,Earth,False,E/178/P,55 Cancri e,19.2,False,1355,169,520,1486,39,Leo Stark,False
0160_01,Earth,False,F/126/P,TRAPPIST-1e,29.3,False,1249,983,1147,974,37,Leo Stark,False
0160_02,Mars,True,E/47/P,PSO J318.5-22,30.3,False,0,0,0,0,0,Ethan Zhao,True
0161_01,Earth,False,A/105/S,TRAPPIST-1e,36.8,False,913,453,36,1339,972,Remy Vivaldi,True
0161_02,Earth,False,G/97/P,55 Cancri e,18.5,False,795,972,592,1137,1063,Ilya Komarov,False
0162_01,Mars,False,G/178/S,55 Cancri e,28.4,True,114,697,1346,1063,39,Nova Stark,False
0162_02,Mars,False,A/28/P,PSO J318.5-22,38.3,False,1312,1285,215,1170,335,Lara Xel'Naga,False
0163_01,Earth,False,F/174/S,PSO J318.5-22,37.3,False,815,780,362,556,1368,Leo Stark,True
0163_02,Earth,True,E/192/P,55 Cancri e,32.2,False,0,0,0,0,0,Ilya Komarov,True
0164_01,Europa,False,B/89/P,55 Cancri e,18.7,False,132,556,825,760,1054,Leo Stark,False
0164_02,Earth,True,F/37/S,TRAPPIST-1e,33.9,False,0,0,0,0,0,Remy Vivaldi,True
0165_01,Mars,False,D/185/S,TRAPPIST-1e,26.3,False,362,1460,81,355,1281,Mila Benson,False
0165_02,Earth,True,C/166/P,PSO J318.5-22,29.5,False,0,0,0,0,0,Ethan Zhao,True
0166_01,Earth,False,C/144/S,55 Cancri e,28.3,False,294,1247,1069,1136,1256,Leo Stark,False
0166_02,Earth,False,D/102/P,PSO J318.5-22,40.8,False,16,359,1246,865,699,Remy Vivaldi,False
0167_01,Mars,False,F/55/P,TRAPPIST-1e,24.1,False,1478,585,1256,1247,993,Jordan Benson,False
0167_02,Mars,True,C/51/S,TRAPPIST-1e,21.3,False,0,0,0,0,0,Ilya Komarov,True
0168_01,Europa,False,D/157/S,55 Cancri e,40.1,False,1245,36,988,277,1219,Nova Stark,False
0168_02,Europa,True,F/181/S,PSO J318.5-22,13.6,False,0,0,0,0,0,Aria Lin,True
0169_01,Earth,True,A/47/S,PSO J318.5-22,33.2,False,0,0,0,0,0,Leo Stark,True
0169_02,Earth,False,D/48/S,PSO J318.5-22,21.8,False,1347,730,191,1040,523,Aria Lin,False
0170_01,Earth,False,D/74/P,TRAPPIST-1e,29.3,False,704,21,473,1143,209,Ilya Komarov,False
0170_02,Mars,False,D/35/P,TRAPPIST-1e,21.0,False,305,1293,703,686,284,Priya Kaur,False
0171_01,Mars,False,D/182/S,55 Cancri e,48.2,False,947,380,459,1030,28,Hiro Tanaka,True
0171_02,Europa,True,A/71/P,55 Cancri e,20.6,False,0,0,0,0,0,Ilya Komarov,True
0172_01,Europa,False,E/131/P,55 Cancri e,43.7,False,569,1453,737,1308,515,Priya Kaur,False
0172_02,Mars,False,G/11/S,55 Cancri e,27.3,False,1122,396,38,1294,886,Leo Stark,True
0173_01,Europa,False,C/9/S,TRAPPIST-1e,22.6,False,1153,973,1107,1045,1482,Jordan Benson,False
0173_02,Earth,False,B/54/S,PSO J318.5-22,36.8,False,848,1405,747,1463,988,Leo Stark,True
0174_01,Earth,False,G/53/P,55 Cancri e,26.9,False,83,1476,1410,1280,569,Kai Vega,False
0174_02,Earth,False,F/75/S,55 Cancri e,34.3,False,933,1185,1186,1008,792,Priya Kaur,False
0175_01,Europa,False,B/193/S,TRAPPIST-1e,33.0,False,491,207,1083,429,984,Aria Lin,True
0175_02,Earth,True,F/83/P,PSO J318.5-22,45.2,False,0,0,0,0,0,Leo Stark,True
0176_01,Europa,False,F/107/S,55 Cancri e,31.4,False,590,1050,198,386,348,Jordan Benson,False
0176_02,Europa,True,C/117/S,TRAPPIST-1e,32.6,False,0,0,0,0,0,Ethan Zhao,True
0177_01,Mars,False,F/92/P,55 Cancri e,30.0,False,526,1176,733,205,454,Leo Stark,False
0177_02,Mars,True,G/73/S,55 Cancri e,35.1,False,0,0,0,0,0,Hiro Tanaka,False
0178_01,Earth,False,G/13/P,TRAPPIST-1e,31.7,False,520,1016,955,725,1013,Ilya Komarov,True
0178_02,Earth,False,A/110/P,PSO J318.5-22,20.4,False,500,116,385,1367,583,Aria Lin,False
0179_01,Earth,True,C/65/P,TRAPPIST-1e,23.5,False,0,0,0,0,0,Aria Lin,True
0179_02,Mars,False,F/180/P,55 Cancri e,9.1,False,71,273,1343,337,1389,Ethan Zhao,True
0180_01,Earth,False,B/152/P,55 Cancri e,40.2,False,101,1448,1415,778,213,Mila Benson,True
0180_02,Earth,False,G/109/P,55 Cancri e,35.4,False,1111,400,587,888,1069,Leo Stark,True
0181_01,Earth,True,C/77/P,TRAPPIST-1e,28.0,False,0,0,0,0,0,Lara Xel'Naga,True
0181_02,Europa,True,E/145/P,PSO J318.5-22,16.4,False,0,0,0,0,0,Ilya Komarov,True
0182_01,Earth,False,B/106/S,TRAPPIST-1e,43.0,False,713,935,241,1,224,Jordan Benson,True
0182_02,Earth,False,D/90/S,TRAPPIST-1e,36.8,False,800,588,115,917,1126,Remy Vivaldi,True
0183_01,Earth,True,E/154/S,PSO J318.5-22,30.0,False,0,0,0,0,0,Mila Benson,False
0183_02,Europa,False,B/133/P,PSO J318.5-22,17.4,False,121,142,993,105,886,Aria Lin,True
0184_01,Earth,False,A/62/S,PSO J318.5-22,31.5,False,316,634,8,773,1096,Priya Kaur,False
0184_02,Earth,False,C/34/S,55 Cancri e,29.3,False,1382,222,1439,552,1393,Priya Kaur,False
0185_01,Europa,False,G/19/P,55 Cancri e,40.7,False,110,250,382,6,458,Kai Vega,True
0185_02,Earth,False,D/130/S,PSO J318.5-22,33.6,False,1107,207,899,1413,1337,Leo Stark,False
0186_01,Mars,True,E/138/P,TRAPPIST-1e,27.0,False,0,0,0,0,0,Jordan Benson,True
0186_02,Earth,False,B/138/S,TRAPPIST-1e,43.0,False,1150,808,873,13,970,Aria Lin,False
0187_01,Earth,False,D/187/P,TRAPPIST-1e,34.5,False,908,1324,1266,121,1170,Leo Stark,True
0187_02,Europa,False,C/171/P,TRAPPIST-1e,43.7,True,749,1379,684,308,694,Lara Xel'Naga,False
0188_01,Earth,False,C/134/S,TRAPPIST-1e,33.1,False,1082,923,754,34,444,Ethan Zhao,False
0188_02,Earth,False,A/198/P,TRAPPIST-1e,8.0,False,92,1230,352,902,1355,Kai Vega,False
0189_01,Earth,False,E/161/P,55 Cancri e,39.3,False,804,515,731,1387,1405,Nova Stark,True
0189_02,Mars,True,B/66/P,55 Cancri e,25.3,False,0,0,0,0,0,Jordan Benson,True
0190_01,Mars,True,G/4/P,TRAPPIST-1e,30.2,False,0,0,0,0,0,Leo Stark,False
0190_02,Earth,False,G/10/S,TRAPPIST-1e,38.5,False,419,1273,1140,865,577,Leo Stark,False
0191_01,Earth,True,A/147/S,TRAPPIST-1e,41.2,False,0,0,0,0,0,Mila Benson,True
0191_02,Mars,False,D/18/S,TRAPPIST-1e,32.4,False,294,754,1394,185,1269,Kai Vega,False
0192_01,Mars,False,C/52/S,55 Cancri e,15.2,False,529,20,910,866,793,Ethan Zhao,False
0192_02,Mars,False,D/198/P,PSO J318.5-22,12.5,False,99,751,477,1321,939,Remy Vivaldi,True
0193_01,Mars,True,E/89/P,TRAPPIST-1e,30.3,True,0,0,0,0,0,Aria Lin,True
0193_02,Europa,False,A/53/P,55 Cancri e,4.8,False,292,836,1004,552,317,Mila Benson,False
0194_01,Earth,False,A/12/P,55 Cancri e,26.0,False,13,503,230,1107,129,Nova Stark,False
0194_02,Europa,True,A/130/P,PSO J318.5-22,19.5,False,0,0,0,0,0,Jordan Benson,True
0195_01,Earth,False,B/61/S,TRAPPIST-1e,30.7,False,27,65,1186,1252,260,Leo Stark,False
0195_02,Europa,False,D/70/P,TRAPPIST-1e,20.9,False,1472,1447,459,300,918,Lara Xel'Naga,False
0196_01,Europa,True,A/43/S,55 Cancri e,12.4,False,0,0,0,0,0,Jordan Benson,True
0196_02,Europa,True,C/119/S,TRAPPIST-1e,25.3,False,0,0,0,0,0,Aria Lin,True
0197_01,Europa,False,A/56/S,TRAPPIST-1e,7.0,False,861,1384,1280,132,1299,Remy Vivaldi,False
0197_02,Mars,False,F/77/S,TRAPPIST-1e,30.5,True,971,512,312,575,885,Leo Stark,False
0198_01,Mars,False,B/25/S,TRAPPIST-1e,36.5,False,164,304,155,1390,619,Lara Xel'Naga,True
0198_02,Earth,False,B/34/P,TRAPPIST-1e,40.2,False,1274,956,333,968,510,Aria Lin,False
0199_01,Earth,False,C/20/P,TRAPPIST-1e,15.6,False,484,1082,836,1184,1008,Aria Lin,False
0199_02,Earth,True,G/85/P,TRAPPIST-1e,34.3,False,0,0,0,0,0,Mila Benson,True
0200_01,Europa,False,F/102/S,TRAPPIST-1e,45.2,False,275,692,241,1239,1274,Leo Stark,True
0200_02,Earth,False,C/72/S,TRAPPIST-1e,35.7,True,125,216,1329,1208,1062,Hiro Tanaka,False
0201_01,Europa,True,D/141/S,TRAPPIST-1e,38.0,False,0,0,0,0,0,Leo Stark,True
0201_02,Earth,False,G/135/P,PSO J318.5-22,0.0,False,1201,918,1451,1317,150,Priya Kaur,False
0202_01,Mars,False,C/123/S,TRAPPIST-1e,18.6,False,374,1031,1364,128,1014,Priya Kaur,False
0202_02,Earth,True,C/153/P,TRAPPIST-1e,34.4,False,0,0,0,0,0,Kai Vega,True
0203_01,Mars,False,G/150/P,TRAPPIST-1e,21.8,False,516,85,1198,1216,310,Aria Lin,True
0203_02,Mars,False,F/15/P,55 Cancri e,47.1,False,1142,1241,426,1437,113,Leo Stark,False
0204_01,Earth,True,E/82/S,55 Cancri e,34.7,True,0,0,0,0,0,Ethan Zhao,True
0204_02,Mars,False,E/49/S,55 Cancri e,22.8,False,302,743,587,986,344,Ilya Komarov,True
0205_01,Earth,True,B/6/S,TRAPPIST-1e,39.1,False,0,0,0,0,0,Hiro Tanaka,True
0205_02,Earth,False,B/83/P,TRAPPIST-1e,39.9,False,1170,1310,1076,1327,1092,Ethan Zhao,False
0206_01,Europa,True,E/94/P,TRAPPIST-1e,9.5,False,0,0,0,0,0,Aria Lin,True
0206_02,Earth,False,C/35/P,PSO J318.5-22,37.4,False,1009,703,574,1184,1112,Aria Lin,False
0207_01,Europa,False,F/144/S,TRAPPIST-1e,31.2,False,588,1182,488,970,1347,Lara Xel'Naga,False
0207_02,Europa,False,B/46/P,PSO J318.5-22,32.2,False,1404,1125,493,18,1477,Leo Stark,False
0208_01,Europa,False,A/47/S,PSO J318.5-22,35.9,False,1367,821,454,724,1088,Hiro Tanaka,True
0208_02,Mars,True,F/20/P,TRAPPIST-1e,24.1,False,0,0,0,0,0,Lara Xel'Naga,True
0209_01,Earth,False,F/164/S,55 Cancri e,15.2,True,916,827,604,1496,1440,Remy Vivaldi,True
0209_02,Earth,False,G/28/P,TRAPPIST-1e,11.6,False,304,735,290,101,1290,Ethan Zhao,False
0210_01,Earth,False,D/97/S,55 Cancri e,44.4,False,841,961,941,1026,84,Ilya Komarov,False
0210_02,Europa,False,F/58/P,55 Cancri e,38.1,False,327,815,1473,453,628,Mila Benson,True
0211_01,Earth,True,A/19/S,TRAPPIST-1e,28.9,False,0,0,0,0,0,Lara Xel'Naga,True
0211_02,Mars,False,A/87/S,PSO J318.5-22,16.2,True,974,1323,782,42,943,Aria Lin,True
0212_01,Mars,True,A/85/P,TRAPPIST-1e,44.2,False,0,0,0,0,0,Priya Kaur,True
0212_02,Europa,False,F/73/S,TRAPPIST-1e,31.3,False,363,890,426,1004,20,Leo Stark,False
0213_01,Mars,True,C/1/S,TRAPPIST-1e,35.6,False,0,0,0,0,0,Aria Lin,True
0213_02,Mars,True,A/53/P,PSO J318.5-22,30.8,False,0,0,0,0,0,Jordan Benson,True
0214_01,Earth,False,D/121/S,PSO J318.5-22,29.0,False,323,788,140,469,786,Aria Lin,False
0214_02,Earth,False,D/95/P,55 Cancri e,27.4,True,1357,963,1007,372,493,Ilya Komarov,False
0215_01,Earth,False,E/16/P,PSO J318.5-22,37.7,False,290,1167,105,1443,669,Jordan Benson,True
0215_02,Mars,False,D/194/P,55 Cancri e,21.8,False,1,588,643,89,1368,Leo Stark,False
0216_01,Mars,False,F/122/P,55 Cancri e,17.4,False,1131,1062,908,158,958,Leo Stark,False
0216_02,Europa,True,E/133/P,TRAPPIST-1e,28.6,False,0,0,0,0,0,Ilya Komarov,True
0217_01,Earth,False,G/50/P,TRAPPIST-1e,29.6,False,297,951,35,1107,1475,Aria Lin,False
0217_02,Europa,True,E/67/S,PSO J318.5-22,18.6,False,0,0,0,0,0,Jordan Benson,True
0218_01,Mars,False,C/71/S,TRAPPIST-1e,32.8,False,558,890,140,886,1141,Hiro Tanaka,False
0218_02,Mars,True,B/38/P,TRAPPIST-1e,5.2,False,0,0,0,0,0,Jordan Benson,True
0219_01,Mars,False,D/68/S,PSO J318.5-22,53.5,False,1049,520,9,983,377,Hiro Tanaka,False
0219_02,Earth,True,B/159/S,TRAPPIST-1e,32.1,False,0,0,0,0,0,Nova Stark,True
0220_01,Earth,False,C/96/P,TRAPPIST-1e,35.4,False,151,719,1072,1177,858,Kai Vega,False
0220_02,Mars,False,F/26/P,TRAPPIST-1e,25.5,False,1316,49,663,530,1083,Ethan Zhao,False
0221_01,Earth,True,D/155/P,TRAPPIST-1e,38.3,False,0,0,0,0,0,Leo Stark,True
0221_02,Europa,False,C/15/P,TRAPPIST-1e,33.7,False,914,992,1462,241,580,Priya Kaur,False
0222_01,Europa,False,E/8/P,TRAPPIST-1e,33.2,False,1249,672,630,660,661,Remy Vivaldi,False
0222_02,Earth,True,A/93/P,TRAPPIST-1e,20.7,False,0,0,0,0,0,Ilya Komarov,True
0223_01,Europa,False,F/8/P,TRAPPIST-1e,28.4,False,987,1478,1183,649,968,Ilya Komarov,True
0223_02,Mars,False,C/89/P,TRAPPIST-1e,26.5,False,589,1100,508,440,1277,Ethan Zhao,True
0224_01,Earth,False,B/147/P,TRAPPIST-1e,23.7,False,262,1397,636,1190,458,Aria Lin,True
0224_02,Europa,False,A/200/P,55 Cancri e,21.1,False,998,1303,699,301,1241,Aria Lin,True
0225_01,Earth,True,E/79/S,55 Cancri e,34.8,False,0,0,0,0,0,Nova Stark,True
0225_02,Earth,False,F/134/S,55 Cancri e,25.3,False,620,1005,35,743,352,Priya Kaur,False
0226_01,Mars,False,E/156/S,TRAPPIST-1e,11.7,False,1376,1093,424,998,707,Ilya Komarov,True
0226_02,Earth,False,G/71/S,PSO J318.5-22,43.8,False,560,827,955,516,427,Aria Lin,True
0227_01,Earth,False,B/15/S,PSO J318.5-22,30.3,False,1253,66,1013,380,57,Lara Xel'Naga,False
0227_02,Europa,False,C/67/S,TRAPPIST-1e,12.4,False,1282,341,1153,726,1195,Mila Benson,False
0228_01,Europa,False,C/186/P,PSO J318.5-22,34.9,False,353,1494,115,1287,661,Ilya Komarov,False
0228_02,Europa,False,C/44/P,TRAPPIST-1e,47.5,False,1465,452,286,1326,1016,Lara Xel'Naga,False
0229_01,Europa,False,G/47/S,PSO J318.5-22,24.7,False,669,632,54,911,1035,Nova Stark,True
0229_02,Earth,False,C/96/S,55 Cancri e,16.1,False,656,1423,979,514,236,Jordan Benson,False
0230_01,Europa,False,E/19/S,TRAPPIST-1e,20.5,False,285,148,1107,405,977,Aria Lin,False
0230_02,Earth,False,G/39/P,TRAPPIST-1e,35.9,False,455,799,1184,1012,783,Hiro Tanaka,False
0231_01,Mars,True,G/184/P,PSO J318.5-22,15.6,False,0,0,0,0,0,Nova Stark,True
0231_02,Earth,False,A/2/S,TRAPPIST-1e,28.2,False,508,480,113,748,360,Lara Xel'Naga,False
0232_01,Earth,False,G/200/P,TRAPPIST-1e,9.6,False,1203,1430,1219,1489,310,Aria Lin,False
0232_02,Mars,False,D/2/P,55 Cancri e,33.1,False,261,1442,405,142,341,Nova Stark,False
0233_01,Earth,False,E/49/P,PSO J318.5-22,8.1,True,11,1262,560,41,677,Ethan Zhao,True
0233_02,Europa,False,C/34/P,TRAPPIST-1e,40.2,False,593,1452,1181,1239,1485,Kai Vega,True
0234_01,Earth,True,C/117/S,55 Cancri e,33.7,False,0,0,0,0,0,Lara Xel'Naga,True
0234_02,Mars,False,B/43/S,TRAPPIST-1e,34.0,False,947,72,398,1428,577,Ethan Zhao,False
0235_01,Earth,False,E/130/P,TRAPPIST-1e,23.7,False,1229,265,792,252,821,Aria Lin,False
0235_02,Mars,False,C/198/P,55 Cancri e,22.6,False,1312,163,94,832,1133,Aria Lin,True
0236_01,Earth,True,A/107/S,TRAPPIST-1e,30.9,False,0,0,0,0,0,Kai Vega,True
0236_02,Earth,True,F/162/P,TRAPPIST-1e,26.8,False,0,0,0,0,0,Jordan Benson,True
0237_01,Earth,False,F/36/S,TRAPPIST-1e,33.1,False,481,1415,916,993,963,Hiro Tanaka,True
0237_02,Earth,False,D/51/P,PSO J318.5-22,38.0,False,536,1102,1196,1035,127,Priya Kaur,False
0238_01,Mars,False,C/42/P,55 Cancri e,10.0,False,845,988,446,389,671,Remy Vivaldi,False
0238_02,Mars,False,A/4/P,TRAPPIST-1e,21.5,False,42,253,1153,1083,662,Aria Lin,False
0239_01,Earth,False,A/186/P,TRAPPIST-1e,25.9,False,641,381,689,1276,1079,Ilya Komarov,False
0239_02,Earth,True,A/26/P,TRAPPIST-1e,42.9,False,0,0,0,0,0,Nova Stark,False
0240_01,Earth,False,A/25/P,TRAPPIST-1e,22.0,False,1122,148,1352,1179,189,Aria Lin,False
0240_02,Earth,False,D/160/S,PSO J318.5-22,10.6,False,882,262,1103,399,763,Nova Stark,True
0241_01,Mars,False,D/70/S,PSO J318.5-22,43.2,False,784,100,1382,1403,819,Leo Stark,False
0241_02,Earth,True,F/186/P,TRAPPIST-1e,41.5,False,0,0,0,0,0,Hiro Tanaka,True
0242_01,Mars,False,B/157/S,PSO J318.5-22,32.9,False,421,1254,1086,767,482,Mila Benson,False
0242_02,Europa,False,B/124/S,TRAPPIST-1e,17.7,False,518,154,91,981,454,Ilya Komarov,True
0243_01,Earth,False,A/181/P,PSO J318.5-22,36.8,False,509,1206,385,404,245,Priya Kaur,False
0243_02,Europa,False,D/170/P,55 Cancri e,35.6,False,741,660,649,1494,1446,Aria Lin,False
0244_01,Earth,False,E/157/P,TRAPPIST-1e,12.7,False,241,492,1236,337,172,Lara Xel'Naga,False
0244_02,Mars,False,G/43/P,PSO J318.5-22,38.3,False,671,163,464,994,496,Remy Vivaldi,False
0245_01,Earth,True,B/141/S,TRAPPIST-1e,8.4,False,0,0,0,0,0,Jordan Benson,True
0245_02,Europa,False,G/128/S,TRAPPIST-1e,48.6,False,307,182,628,509,545,Ilya Komarov,False
0246_01,Earth,True,D/10/P,TRAPPIST-1e,39.7,False,0,0,0,0,0,Hiro Tanaka,True
0246_02,Mars,False,F/172/S,TRAPPIST-1e,19.4,False,743,1250,1459,1445,553,Mila Benson,False
0247_01,Mars,False,G/159/S,PSO J318.5-22,30.8,False,104,191,16,1143,392,Ethan Zhao,False
0247_02,Earth,False,B/1/S,TRAPPIST-1e,30.1,False,424,128,1153,571,28,Kai Vega,False
0248_01,Mars,False,A/43/S,TRAPPIST-1e,31.3,False,231,788,1307,714,758,Ethan Zhao,False
0248_02,Earth,True,B/49/P,TRAPPIST-1e,26.3,False,0,0,0,0,0,Remy Vivaldi,True
0249_01,Earth,False,A/163/P,PSO J318.5-22,35.4,False,199,944,78,955,855,Ilya Komarov,False
0249_02,Mars,True,D/2/P,55 Cancri e,31.0,False,0,0,0,0,0,Hiro Tanaka,True
0250_01,Mars,False,B/178/P,PSO J318.5-22,27.7,False,1031,844,1223,86,42,Jordan Benson,False
0250_02,Europa,False,C/130/S,55 Cancri e,30.6,False,1408,1458,407,663,1040,Ethan Zhao,False
0251_01,Earth,False,C/76/S,TRAPPIST-1e,14.5,False,435,398,1234,1414,498,Hiro Tanaka,False
0251_02,Europa,False,G/180/S,PSO J318.5-22,18.3,False,539,562,441,1284,772,Priya Kaur,False
0252_01,Earth,True,F/75/S,PSO J318.5-22,39.9,False,0,0,0,0,0,Ethan Zhao,True
0252_02,Earth,False,F/164/S,PSO J318.5-22,35.2,False,1343,137,991,367,1243,Nova Stark,False
0253_01,Europa,False,F/182/S,PSO J318.5-22,29.7,False,359,920,328,961,462,Priya Kaur,True
0253_02,Mars,False,E/28/P,TRAPPIST-1e,30.5,False,945,962,1405,835,168,Aria Lin,True
0254_01,Earth,False,B/74/S,TRAPPIST-1e,27.7,False,766,369,148,651,769,Ethan Zhao,False
0254_02,Earth,False,A/92/S,TRAPPIST-1e,33.7,False,373,780,159,350,1311,Aria Lin,False
0255_01,Earth,False,E/100/P,55 Cancri e,17.3,False,521,782,272,935,1425,Ethan Zhao,True
